#Digilent WaveForms Oscilloscope Acquisition
#Device Name: FYSE301_1
#Serial Number: SN:210321A1AD23
#Date Time: 2023-10-03 09:22:03.021
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 10 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.00215375,-0.002948404793647355,-0.05329626432426489
0.002155,-0.003281396989398321,-0.05329626432426489
0.00215625,-0.002615412597896389,-0.05329626432426489
0.0021575,-0.002282420402145423,-0.05329626432426489
0.00215875,-0.002948404793647355,-0.05296032314070802
0.00216,-0.002615412597896389,-0.05296032314070802
0.00216125,-0.002615412597896389,-0.05329626432426489
0.0021625,-0.003281396989398321,-0.05363220550782175
0.00216375,-0.002615412597896389,-0.05296032314070802
0.002165,-0.002615412597896389,-0.05296032314070802
0.00216625,-0.002948404793647355,-0.05296032314070802
0.0021675,-0.002948404793647355,-0.05296032314070802
0.00216875,-0.003281396989398321,-0.05228844077359428
0.00217,-0.003281396989398321,-0.05262438195715115
0.00217125,-0.003281396989398321,-0.05262438195715115
0.0021725,-0.003281396989398321,-0.05228844077359428
0.00217375,-0.002948404793647355,-0.05195249959003742
0.002175,-0.002615412597896389,-0.05262438195715115
0.00217625,-0.002615412597896389,-0.05296032314070802
0.0021775,-0.002948404793647355,-0.05228844077359428
0.00217875,-0.003281396989398321,-0.05228844077359428
0.00218,-0.002615412597896389,-0.05195249959003742
0.00218125,-0.002282420402145423,-0.05228844077359428
0.0021825,-0.002615412597896389,-0.05195249959003742
0.00218375,-0.002282420402145423,-0.05195249959003742
0.002185,-0.002948404793647355,-0.05262438195715115
0.00218625,-0.002615412597896389,-0.05228844077359428
0.0021875,-0.002282420402145423,-0.05195249959003742
0.00218875,-0.002948404793647355,-0.05161655840648055
0.00219,-0.002948404793647355,-0.05161655840648055
0.00219125,-0.002948404793647355,-0.05161655840648055
0.0021925,-0.003281396989398321,-0.05161655840648055
0.00219375,-0.003281396989398321,-0.05161655840648055
0.002195,-0.002948404793647355,-0.05161655840648055
0.00219625,-0.003281396989398321,-0.05161655840648055
0.0021975,-0.002615412597896389,-0.05161655840648055
0.00219875,-0.002282420402145423,-0.05195249959003742
0.0022,-0.003281396989398321,-0.05128061722292369
0.00220125,-0.003614389185149287,-0.05128061722292369
0.0022025,-0.002615412597896389,-0.05161655840648055
0.00220375,-0.002282420402145423,-0.05128061722292369
0.002205,-0.003281396989398321,-0.05094467603936682
0.00220625,-0.002615412597896389,-0.05128061722292369
0.0022075,-0.002948404793647355,-0.05094467603936682
0.00220875,-0.002948404793647355,-0.05060873485580995
0.00221,-0.003281396989398321,-0.05094467603936682
0.00221125,-0.002948404793647355,-0.05060873485580995
0.0022125,-0.002615412597896389,-0.05060873485580995
0.00221375,-0.003281396989398321,-0.05094467603936682
0.002215,-0.002948404793647355,-0.05060873485580995
0.00221625,-0.002948404793647355,-0.05027279367225308
0.0022175,-0.002615412597896389,-0.05027279367225308
0.00221875,-0.002948404793647355,-0.05060873485580995
0.00222,-0.002948404793647355,-0.05027279367225308
0.00222125,-0.003281396989398321,-0.05060873485580995
0.0022225,-0.003614389185149287,-0.05027279367225308
0.00222375,-0.002948404793647355,-0.05027279367225308
0.002225,-0.002282420402145423,-0.05027279367225308
0.00222625,-0.002282420402145423,-0.04993685248869622
0.0022275,-0.002948404793647355,-0.05027279367225308
0.00222875,-0.003281396989398321,-0.04993685248869622
0.00223,-0.003947381380900253,-0.04993685248869622
0.00223125,-0.003281396989398321,-0.04993685248869622
0.0022325,-0.002948404793647355,-0.04960091130513935
0.00223375,-0.002948404793647355,-0.04960091130513935
0.002235,-0.003614389185149287,-0.04960091130513935
0.00223625,-0.002948404793647355,-0.04960091130513935
0.0022375,-0.002948404793647355,-0.04960091130513935
0.00223875,-0.003614389185149287,-0.04960091130513935
0.00224,-0.003614389185149287,-0.04926497012158249
0.00224125,-0.002948404793647355,-0.04892902893802561
0.0022425,-0.002615412597896389,-0.04926497012158249
0.00224375,-0.002948404793647355,-0.04926497012158249
0.002245,-0.003281396989398321,-0.04926497012158249
0.00224625,-0.003614389185149287,-0.04960091130513935
0.0022475,-0.003281396989398321,-0.04960091130513935
0.00224875,-0.002948404793647355,-0.04960091130513935
0.00225,-0.003614389185149287,-0.04926497012158249
0.00225125,-0.002948404793647355,-0.04960091130513935
0.0022525,-0.002615412597896389,-0.04926497012158249
0.00225375,-0.002948404793647355,-0.04926497012158249
0.002255,-0.002948404793647355,-0.04892902893802561
0.00225625,-0.002615412597896389,-0.04859308775446874
0.0022575,-0.002948404793647355,-0.04859308775446874
0.00225875,-0.002948404793647355,-0.04825714657091188
0.00226,-0.002282420402145423,-0.04859308775446874
0.00226125,-0.002615412597896389,-0.04859308775446874
0.0022625,-0.003281396989398321,-0.04859308775446874
0.00226375,-0.002282420402145423,-0.04859308775446874
0.002265,-0.002948404793647355,-0.04859308775446874
0.00226625,-0.003947381380900253,-0.04859308775446874
0.0022675,-0.003281396989398321,-0.04825714657091188
0.00226875,-0.003281396989398321,-0.04859308775446874
0.00227,-0.003281396989398321,-0.04859308775446874
0.00227125,-0.002615412597896389,-0.04825714657091188
0.0022725,-0.002948404793647355,-0.04825714657091188
0.00227375,-0.003281396989398321,-0.04825714657091188
0.002275,-0.002615412597896389,-0.04792120538735501
0.00227625,-0.002615412597896389,-0.04792120538735501
0.0022775,-0.002615412597896389,-0.04792120538735501
0.00227875,-0.002948404793647355,-0.04792120538735501
0.00228,-0.003281396989398321,-0.04792120538735501
0.00228125,-0.002948404793647355,-0.04792120538735501
0.0022825,-0.003281396989398321,-0.04825714657091188
0.00228375,-0.003614389185149287,-0.04758526420379815
0.002285,-0.003614389185149287,-0.04792120538735501
0.00228625,-0.002948404793647355,-0.04758526420379815
0.0022875,-0.003281396989398321,-0.04758526420379815
0.00228875,-0.002948404793647355,-0.04792120538735501
0.00229,-0.002948404793647355,-0.04758526420379815
0.00229125,-0.003281396989398321,-0.04691338183668441
0.0022925,-0.003281396989398321,-0.04724932302024128
0.00229375,-0.002282420402145423,-0.04792120538735501
0.002295,-0.002948404793647355,-0.04758526420379815
0.00229625,-0.003614389185149287,-0.04792120538735501
0.0022975,-0.002948404793647355,-0.04691338183668441
0.00229875,-0.002615412597896389,-0.04657744065312754
0.0023,-0.002282420402145423,-0.04691338183668441
0.00230125,-0.003281396989398321,-0.04724932302024128
0.0023025,-0.002282420402145423,-0.04691338183668441
0.00230375,-0.002948404793647355,-0.04691338183668441
0.002305,-0.003281396989398321,-0.04657744065312754
0.00230625,-0.004280373576651219,-0.04691338183668441
0.0023075,-0.004280373576651219,-0.04691338183668441
0.00230875,-0.003947381380900253,-0.04691338183668441
0.00231,-0.003281396989398321,-0.04691338183668441
0.00231125,-0.003614389185149287,-0.04657744065312754
0.0023125,-0.003614389185149287,-0.04657744065312754
