
16/12/2021 15:24:33
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
Fe_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
1.48261e-10,3.177894671069888e-06
1.48435e-10,3.064605541942475e-06
1.48609e-10,2.954057571467829e-06
1.48783e-10,2.845008431277097e-06
1.48956e-10,2.738756376763087e-06
1.4913e-10,2.63495590266452e-06
1.49303e-10,2.533517072261759e-06
1.49477e-10,2.433994405912536e-06
1.49651e-10,2.337301272831113e-06
1.49826e-10,2.242389282795387e-06
1.50001e-10,2.149953203560765e-06
1.50152e-10,2.07246787274858e-06
1.50327e-10,1.98473262867084e-06
1.50504e-10,1.89806311202858e-06
1.50683e-10,1.813365647490509e-06
1.50863e-10,1.739454643010016e-06
1.51044e-10,1.649796071323201e-06
1.51227e-10,1.571101393397013e-06
1.51411e-10,1.494519748460381e-06
1.51597e-10,1.420067480907812e-06
1.51784e-10,1.347710535962058e-06
1.51973e-10,1.277129466671087e-06
1.52165e-10,1.209207069554243e-06
1.52359e-10,1.142824975658744e-06
1.52555e-10,1.07853733479386e-06
1.52754e-10,1.016308593375468e-06
1.52956e-10,9.560822059541714e-07
1.5316e-10,8.97813768151673e-07
1.53368e-10,8.410856010025341e-07
1.5358e-10,7.86704521830802e-07
1.53796e-10,7.342118293782139e-07
1.54015e-10,6.854589266113968e-07
1.54239e-10,6.350544184573628e-07
1.54467e-10,5.881401070653711e-07
1.547e-10,5.436489590085155e-07
1.54938e-10,5.00961752912361e-07
1.55181e-10,4.60121769205182e-07
1.55431e-10,4.21137264199953e-07
1.55687e-10,3.840435912268112e-07
1.5595e-10,3.488489006817113e-07
1.5622e-10,3.135443046311092e-07
1.56504e-10,2.833152264043229e-07
1.56796e-10,2.532050779168877e-07
1.57096e-10,2.250847075054526e-07
1.57406e-10,1.988022665812545e-07
1.57727e-10,1.7419949576296e-07
1.58063e-10,1.512029611048819e-07
1.58415e-10,1.29760835360097e-07
1.58784e-10,1.097974160354173e-07
1.59173e-10,9.113032719951077e-08
1.59585e-10,7.416323580509307e-08
1.6002e-10,5.877141712524075e-08
1.60453e-10,4.493861973484538e-08
1.60863e-10,3.401422112815366e-08
1.61291e-10,2.424366298652888e-08
1.61721e-10,1.595528835610464e-08
1.62148e-10,8.92298983200809e-09
1.62574e-10,2.974377862808199e-09
1.62998e-10,-2.058695190291361e-09
1.6342e-10,-6.33466943967733e-09
1.63841e-10,-9.957541281637659e-09
1.64261e-10,-1.301883627825001e-08
