
16/12/2021 15:21:45
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
Xe_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
1.96037e-10,0.0002397726828354408
1.97188e-10,0.0002371402444825042
1.98149e-10,0.0002349202860510572
1.99285e-10,0.0002322813508209746
2.00426e-10,0.0002296075784329469
2.01564e-10,0.0002269213909391013
2.02699e-10,0.0002242212022444379
2.03833e-10,0.0002215060098592338
2.04966e-10,0.0002187708572717084
2.06097e-10,0.0002160148414424357
2.07229e-10,0.0002132366299477283
2.0836e-10,0.0002104246578255271
2.09303e-10,0.0002080600921644309
2.10425e-10,0.0002052365710278264
2.11552e-10,0.0002023867826199544
2.12673e-10,0.0001995335477751208
2.1379e-10,0.0001966733200542882
2.14904e-10,0.0001938042880403156
2.16015e-10,0.0001909252777595081
2.17123e-10,0.0001880437154171391
2.1823e-10,0.0001851383574945512
2.19336e-10,0.0001822227513425187
2.2044e-10,0.0001792958820907655
2.21543e-10,0.0001763559751796936
2.22644e-10,0.0001734100242135046
2.23747e-10,0.0001704466032588483
2.24849e-10,0.000167472171351258
2.25946e-10,0.000164498908995236
2.27039e-10,0.0001615280264279312
2.28127e-10,0.00015855712495538
2.29211e-10,0.0001556158515624136
2.30114e-10,0.0001531550354926137
2.31184e-10,0.0001502227787751409
2.32076e-10,0.0001477479455061561
2.33095e-10,0.0001449202129859561
2.34163e-10,0.0001419535197987884
2.35229e-10,0.0001389847844493186
2.36292e-10,0.0001360196389096278
2.37352e-10,0.0001330574869008001
2.38407e-10,0.0001301034751523028
2.39456e-10,0.0001271682578091319
2.40497e-10,0.0001242528744469726
2.4153e-10,0.0001213579203378978
2.42558e-10,0.0001184929885971942
2.43413e-10,0.0001160941824989144
2.44421e-10,0.0001132781216731634
2.4526e-10,0.0001109206410830268
2.46024e-10,0.0001087900973410803
2.46741e-10,0.0001068046570429369
2.47398e-10,0.0001049687808148708
2.48185e-10,0.0001027825890912458
2.49022e-10,0.0001004862116055348
2.4972e-10,9.854308635034623e-05
2.50557e-10,9.62545704589348e-05
2.51255e-10,9.432085281096791e-05
2.52092e-10,9.202138248570789e-05
2.53038e-10,8.945541764140673e-05
2.53827e-10,8.734913452416798e-05
2.54484e-10,8.556492811567377e-05
2.55098e-10,8.389489632608353e-05
2.55835e-10,8.191719849521664e-05
2.56719e-10,7.956623168370123e-05
2.57626e-10,7.717353222871683e-05
2.58525e-10,7.482427072225152e-05
2.59412e-10,7.252126571777621e-05
2.60288e-10,7.026885252634951e-05
2.61022e-10,6.83891094414011e-05
2.61868e-10,6.6244279601734e-05
2.62573e-10,6.445095738196154e-05
2.63174e-10,6.294914234709654e-05
2.63896e-10,6.116553239484581e-05
2.64553e-10,5.95518345970696e-05
2.65342e-10,5.763410682176552e-05
2.66143e-10,5.570563198789434e-05
2.66934e-10,5.382563991483428e-05
2.67699e-10,5.202746966844758e-05
2.68464e-10,5.025285217917105e-05
2.69193e-10,4.857935391444197e-05
