
16/12/2021 15:27:14
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
O_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
1.10488e-10,-1.183056628270799e-08
1.12366e-10,-1.15478468866069e-08
1.14306e-10,-1.128184686909321e-08
1.1631e-10,-1.101148348599905e-08
1.18383e-10,-1.073823935345795e-08
1.20528e-10,-1.045727059666843e-08
1.22752e-10,-1.017453589427032e-08
1.25059e-10,-9.911205011864456e-09
1.27453e-10,-9.654928020846488e-09
1.2993e-10,-9.398672792053107e-09
1.32506e-10,-9.13536515604718e-09
1.3519e-10,-8.853669702396059e-09
1.37994e-10,-8.577147578848102e-09
1.4093e-10,-8.300118261634916e-09
1.44011e-10,-8.039889159174961e-09
1.47244e-10,-7.788811368668303e-09
1.50694e-10,-7.522120914151535e-09
1.54482e-10,-7.214252083678391e-09
1.58724e-10,-6.920424323340942e-09
1.63485e-10,-6.606350003288706e-09
1.68882e-10,-6.284349306385197e-09
1.75076e-10,-5.928246953060703e-09
1.8223e-10,-5.571418970140214e-09
1.90687e-10,-5.176349639769207e-09
2.00395e-10,-4.774113157816412e-09
2.11087e-10,-4.38008586510269e-09
2.22975e-10,-4.005933438449876e-09
2.36314e-10,-3.627486088184085e-09
2.51344e-10,-3.266970659398842e-09
2.68429e-10,-2.910499711387365e-09
2.87942e-10,-2.564979823528885e-09
3.10573e-10,-2.232942278600564e-09
3.37147e-10,-1.91149143554307e-09
3.68979e-10,-1.600193362818046e-09
4.07178e-10,-1.307431831252736e-09
4.53016e-10,-1.037624927914765e-09
5.08021e-10,-7.960310458379984e-10
5.74028e-10,-5.878407114814314e-10
6.53237e-10,-4.146829356949754e-10
7.48287e-10,-2.778725620095351e-10
8.62346e-10,-1.753518030553323e-10
9.99218e-10,-1.033629853190597e-10
